reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
e41cb00a-e2d7-4605-99ab-74697ad629b5,Zander Del rosario,https://play-lh.googleusercontent.com/a/AATXAJyBZj9Rxtni4aLk8wFvMjVKx-OatxHU-78pzPmz=mo,"I play this game for a year, and I notice some misunderstanding starting with a Base Knife, i'm trying to equip the (Rare Karambit) from the event, which is Shipwreck. When I use the Knife, it works perfectly. And when I started a match, it became a normal Base Knife. I don't know if this is bug or normal. I'm hoping that developers will fix this.",1,0,1.6.33,2022-06-12 03:18:19,,,most_relevant,com.garena.game.codm
3a145d71-779c-464c-a0fc-4ac5e478016c,Seifer Nash Canlas,https://play-lh.googleusercontent.com/a-/AOh14GgXFggqL3AAo7fF-76zWYwOjSySk7A2H2b3gF13sQ,this used to be a good game. now it has so many unnecessary skins and other useless stuff that makes the file size over 10gb. it also has connection problems out of nowhere.(I have over 100mbps internet speed) and it lags out and throws me out of the game at random. honestly disappointing.,1,0,1.6.33,2022-06-12 12:49:40,,,most_relevant,com.garena.game.codm
f49a193f-056a-44b6-b613-1c57ba12bc55,Razor Sharp,https://play-lh.googleusercontent.com/a/AATXAJyw7rPN6qlQ4RgqAdZcEqktfMIDAfFd8GScfQxh=mo,After this new update lag ang frame drops become the most annoying thing happened this year and still you did'nt fixed it until now. Maybe your game will die soon if you just focus on selling draws and crates and waste money rather than fixing your game. Plus the unlucky draw syste. Spending 500 cp just for the back pack and parachute while others got the gun or character just from 1 to 2 spins.,1,16,1.6.33,2022-06-03 00:23:12,,,most_relevant,com.garena.game.codm
f9f615f1-33a6-4757-a560-ec6e8299bf29,Arsal,https://play-lh.googleusercontent.com/a-/AOh14GjQbscLoL7pAgO_TA5pHqdvlpOK7rfAJQcXBXBxig,"The is the worst update of all time. It's about the Audios. It only has an ""All"" and ""Off"" choices. We need privacy with my teammates/friends. They nerf your Gun if you're getting a winstreak, it's like they want to show that it's your fault that you're good at the game.🤷",1,4,1.6.33,2022-06-03 05:19:39,,,most_relevant,com.garena.game.codm
ccf8bee1-bdc2-467c-ad2d-12a2e996cfdd,BJ Cabalo,https://play-lh.googleusercontent.com/a-/AOh14GhohdOT7QUWENgl_2HkukW5fH1jVTSFZ0wPqRoY,Sometimes have very disappointing issue about the audio because it just disappear its also happen when you play Br first.And also the rank reset is so disappointing!! For example you are in Grandmaster 5 you gonna go to legendary after the rank reset its goes back to master 1?! Not master 5?! Its hard to play and its also hard to geind here. Also in br i cant see the far enemy there was no Pov and Camera pov in Battle royal!! Put it!!,1,7,1.6.33,2022-05-27 10:02:59,,,most_relevant,com.garena.game.codm
a75f39f4-3325-4a6a-a85b-b72f27e2043d,Ishak Azmi,https://play-lh.googleusercontent.com/a-/AOh14GhLbjmGrYvOkr9vurl_0ohk4_atdwMNhOU89wF_,"The new gun, oden, sucks. Low fire rate, way too high recoil, and im pretty sure the developers dont care if the players are using cheats or not, because the reports do nothing. And the game is way too pay to win, so i would not recommend downloading. Its a waste of 10Gb+, a waste of time, and a waste of money.",1,1,1.6.33,2022-06-07 09:22:51,,,most_relevant,com.garena.game.codm
f30d79b4-2119-4eb5-b506-d059cb8dfa1f,Jin Yoshiyasu,https://play-lh.googleusercontent.com/a-/AOh14Gj3OVzy3V2bgzAiis53GZ3Gizrqs2ggbG-K-hRjmA,"A lot of bugs.. and not just that, the matchmaking is pretty bad. Maybe give more compensation for teamates leaving Ranked Matches. If only persistance spamming weren't a thing this game would've been a lot more enjoyable. Now, its just stressful. With that being said, the lag in this game is very annoying. My phone is good and I still have space and even so it still lags at random times. Its probably best to just play another game like Apex Legends rather than CoDm with this type of gameplay.",1,6,1.6.33,2022-06-02 11:30:55,,,most_relevant,com.garena.game.codm
4e052137-803e-41aa-81b2-fa33052296f6,Ducc,https://play-lh.googleusercontent.com/a-/AOh14GiBfBPX3RCniKn69GXTrPhgc-_EilXIe8tf7fzf,"Terrible update the game doesn't feels like the old time anymore, there is too much lag the amount of noises the game creates, the audio cuts off, its just boring now its like nothing to it anymore even a poor person finding 1 dollar is enough for them this game feel like a waste now it does not feels like a good game, each update means improvement also means new and irritating bugs, lag, noise, and unecessary features its too much to handle now😭",1,4,1.6.33,2022-05-29 08:28:12,,,most_relevant,com.garena.game.codm
6892b021-0cba-467f-8a95-9ecf14bd3405,The Syafiq Yusuf,https://play-lh.googleusercontent.com/a-/AOh14GgcwYbTWJpgQR6T5tGSac_xsVG73a4qciEE0uL8dw,Poor bug with poco x3 pro after update. Sometimes to scroll control left and right become very heavy(stuck). Worst when fighting enemy at br cant even aim and die of course. Please fix it. Thank you very much.,1,5,1.6.33,2022-05-30 23:18:30,,,most_relevant,com.garena.game.codm
52964a50-210b-43d1-8b33-89632f81d361,Jay-r Natividad,https://play-lh.googleusercontent.com/a/AATXAJyQve_PpeLISGUW1lPCocuSs2v89dlxqxCeZ43C=mo,"1star because i experience a lot of bug,like bot skin,cannot see the enemy,the last one is not available in your area,i try to fix it,but still keep going back,.so i decided to unstalled,then install again,pls fix this,.when i first download it i have no problem,until that happen,.hope u see this,thank you,.",1,1,1.6.33,2022-06-11 03:58:04,,,most_relevant,com.garena.game.codm
36e07a6b-6e73-4bf4-9616-778acb72b980,Chaz kelvin V. Supusup,https://play-lh.googleusercontent.com/a-/AOh14GieKwD9D3sQJF81tKLgrS2VuTKQRUQcMDR0dlLfvQ,"I left the game because the its getting over competitive and there are still problems to fix, matchmaking isnt really that proper, fps drops on mid range phones especially on low end phones, the ping your playing matters alot because if your in a 50+ ping is a huge disadvantage because of dysinc, the time to kill of new guns are getting faster and lastly the game needs a better optimization so gameplay quality isn't going to clunky and very depressing to play.",1,0,1.6.33,2022-06-16 11:11:08,,,most_relevant,com.garena.game.codm
6c4f8c48-ffbd-4ac7-a971-a49028a469fb,Abraham M. Peralta Jr.,https://play-lh.googleusercontent.com/a-/AOh14GhXYXcMf19D28RXMqoG2Hh7vF77t5o2RMsqdI-w0A,"Since 2022, I feel really disappointed with your game matching in multiplayer, you focused on the Battle Royale. Here are the things I think made this game very bad/worse in 2022: 1. Whats with bugs? Everytime when new guns get released, some lagging issues and bugs avail like having aiming lag or just ADS. 2. You overpowered the bots, the bots were supposed to help players increase points not overpower them. I see new players getting crushed by bots with just 1 to 3 shots in multiplayer.",1,1,1.6.33,2022-06-05 14:30:14,,,most_relevant,com.garena.game.codm
5f17ba04-75f7-4fee-800a-721ea2251d2b,Isabelle Ng,https://play-lh.googleusercontent.com/a/AATXAJz89M9elrkpHKr9rmXovpTjIfkcQ2pZP0FTlEg=mo,PLEASE FIX THE GLITCHES. I was in a game and was parachuting down (or attempting to) and glitched in the air that made unable to move at all till i died in the safe zone. This is so upsetting and annoying that it ruins and disrupts the gameplay.,1,2,1.6.33,2022-06-01 11:06:34,,,most_relevant,com.garena.game.codm
e9d7e0cb-56af-4f10-a152-9c3bb6cac03a,K1rito Gaming,https://play-lh.googleusercontent.com/a-/AOh14Ghs3QjPw84wazvJDalsSKGfJsOV2Bp7EgcofOBw,"The game is good. I only have a request that, i hope theres a training mode or practice mode in BR to improve overall skills like movement, shooting(Tpp) etc... And also the BR(fpp) need an improvement cause, when using glide driving cars(not really an issue when using ca), etc... it turns into Tpp and it makes me lazy sometimes(turning fpp to tpp and fpp again) so that is just my request an improvement on BR(fpp) and a practice/training mode in BR Edit:bruh, i think aim assist is a cheat,",1,1,1.6.33,2022-06-06 06:34:25,,,most_relevant,com.garena.game.codm
bc74506d-99a1-4110-8837-181cf148498b,Oms Gaming,https://play-lh.googleusercontent.com/a-/AOh14GizL-UntIIHJVK-8cMscfQg1gnyNWgc0mgfOWbhzQ,"Strong wifi connection but always disconnected in game, especially when in rank matches, also the spin event is always in order of the rewards, there is no chance to get an avatar/arsenal from 1st or any draw, its always the last spin which is more spending of money. pls fix the connection problem and the fair draw/ spin of rewards.",1,2,1.6.33,2022-06-02 10:07:47,,,most_relevant,com.garena.game.codm
f6e10637-b5ba-4d86-9f04-a34eef996288,Kenjie Mendoza,https://play-lh.googleusercontent.com/a/AATXAJzs3iOcp5BEjv1TGYM8ylwamhgs_r3ahg2n5Rcd=mo,"Every time I play Multiplayer matches it disconnects, Waiting for another player and then Failed to connect, waiting time expired text will pop up, I reconect to the Match 10 times just to play and why I have to to redownload some of the game assets like maps and guns I already installed that in the previous update",1,2,1.6.33,2022-06-10 23:57:09,,,most_relevant,com.garena.game.codm
8a1cebff-792b-459f-8500-b13df42060ad,Prince Diaz,https://play-lh.googleusercontent.com/a/AATXAJwxaJV_3i-5uYxaEys7KuWm-fz-kWBSmTX6DGAg=mo,I love this game and i been playing this game for years and the latest update rn is so buggy sometimes my scope wont open and then just suddenly open for a few seconds it's annoying and the network is not stable even tho my wifi is fast.my main problem here is the scope cause sometimes when i open my scope it don't open it's like I can't touch the scope button. I found another issues here the packet loss is annoying and my bullets aren't registering,1,2,1.6.33,2022-06-12 06:20:10,,,most_relevant,com.garena.game.codm
fb14954c-b0cc-4f8a-9484-46ac8753cf70,Mahinahon,https://play-lh.googleusercontent.com/a-/AOh14Gh0Ui7fEyR1KndCjKB20zaIN3Akm1wQ_qWeylwGxw,"this really have become old, this game was never the same. Sensitivity bug, audio bug etc and many more. Also This game is so heavy every update. When you update the game it also deletes resources in the game, Like maps, hd resources, skin, gun skin, modes and characters. Every update Is like almost 2gb or 3gb. Now on my phone it is 15 gb, soon to uninstall. I personally think this game is fun, but please dont add uneccesary stuff that makes the update big and heavy, fix bugs and listen to us!",1,9,1.6.33,2022-05-30 11:43:31,,,most_relevant,com.garena.game.codm
099477a9-1ad0-4f13-8403-f8aa599ee742,Ariel Baquerfo,https://play-lh.googleusercontent.com/a/AATXAJy9W2J9lTPsN0cAplShhpbrrjmF2I74zM7nE1Gw=mo,"I was so disappointed, because of bot skins in mp or br even if you have downloaded all the characters or soldiers. My phone has 64gb storage and codm still giving it only low graphics. I hope they will make a way to fix this. This game will be better if you can see your character or the enemies character/soldier.",1,1,1.6.33,2022-06-08 09:10:01,,,most_relevant,com.garena.game.codm
3337b456-837c-463a-a05d-a08ae370018f,Uriel Nate,https://play-lh.googleusercontent.com/a-/AOh14GiPXL-fFE6OS4lyq2WeesQlui8bjpHt7UxOS-KwiA,"It keeps saying ""player is out of date"" when we've tried updating, downloading everything, uninstalling and reinstalling. What the hell is wrong with this? FFS. It's so frustrating.",1,3,1.6.33,2022-05-31 12:26:11,,,most_relevant,com.garena.game.codm
9458029e-e79b-4de8-ae18-43a9f43112ef,Honney Dados,https://play-lh.googleusercontent.com/a/AATXAJwJGuI-tH8IH6W0i4i6EIS_enwPnxMX7Ff9w_bW=mo,"This game is so unfair! Even though I there's only one point difference in the total kills and I have numerous total assist, I don't become the mvp! Like for example I have a total of 18 kills and 15 assist and my teammate got a total kills of 19 and 5 assist he still becomes the mvp! This is so annoying please fix this! I feel like I'd rather play another game than this one!",1,0,1.6.33,2022-06-01 11:15:46,,,most_relevant,com.garena.game.codm
130fe371-fde4-4ad2-849e-8de79c4d8db0,Stephen Stephen,https://play-lh.googleusercontent.com/a-/AOh14GjYf3I7p2cdoQV0hGHu0doL4qStszJgP8FUOmf1Lg,Please fix the touch problem. Everytime i use 4 fingers suddenly I can't touch the screen. Please fix this bug I've been dealing with this bug for almost 4 seasons. And every update it's getting worse.,1,0,1.6.33,2022-05-28 13:44:47,,,most_relevant,com.garena.game.codm
a7bcb84d-572a-4d66-b3cd-128436da0695,Joshua Molit,https://play-lh.googleusercontent.com/a/AATXAJzhVzNScUAQrKOGe9IIIvJRlJMQVGg0oJ-BNPbFGw=mo,"New update sucks, I can't connect to the damn game when I use my mobile data, it's damn irritating. Also when I move the joystick it freezes suddenly it is also annoying. Too many bugs I cant play this game smoothly",1,1,1.6.33,2022-06-05 15:32:30,,,most_relevant,com.garena.game.codm
de84ca10-19f1-48c6-a0c8-6c9110f989db,PH Goh,https://play-lh.googleusercontent.com/a-/AOh14Gg-4RCYE6Su4Wp5W0CHYl-z3yWANEJIFnL8vzg76w,"Really bad game. The game mechanics and the gameplay is fine, but the main problem is that after I spent 1500 dollars on the game and grinded for so long they don't let me login anymore and just says authentication error. Worse still, the customer service does not reply even after a long time.",1,0,1.6.33,2022-06-01 09:23:20,,,most_relevant,com.garena.game.codm
f18a3edc-18b5-40f8-afb4-b790cffbf334,Stupid Stuff,https://play-lh.googleusercontent.com/a-/AOh14GjxDPF0d_2z6Jbi_NHMj0j_9D30orMznCLpglcd,"Very laggy, unbalanced guns, pay to win mechanics, more rank down than rank up exp, very buggy, melee is too overpowered, high ping issue, low skill level teammates against leaderboard pro players with 5kd while my teammates are trash and cant even kill a non moving target and they like to use snipers even if they are absolutely terrible at it, low optimisation, the enemy can see me first and i can only see the enemy if the enemy hits me first, too fast time to kill smgs. overall it is the worst",1,15,1.6.33,2022-06-15 09:19:42,,,most_relevant,com.garena.game.codm
b7a533a9-b0d7-43af-8be3-ce488267fdce,ReianAaronClyde D. Ebido,https://play-lh.googleusercontent.com/a-/AOh14GgMcE6qj_FtIZm-Jld8RzNA87UtQPDiosD-XcOi,"More problems. The desync isn't fixed at all, the balance of the guns isn't good at all, the sensitivity drop which is the most annoying always happens and sometimes I think call of duty is biased between those people who got good phones and bad phones.",1,1095,1.6.33,2022-05-30 11:26:36,,,most_relevant,com.garena.game.codm
cba18341-1f5d-4906-8c98-1bab20e6f4f0,Dane Louwe Lim,https://play-lh.googleusercontent.com/a-/AOh14Gh9-AcLaRtc75korSAWerznHt8bedeyGvuLqfj0Gw,"There's a kind of bug that I can't control the ADS button and the camera sensitivity. If I drag my ADS button it won't follow to the specific move it just steady only. I don't know what happened after I updated it just show all of a sudden I hope you can fix this CODM coz I can't play properly to this kind of bug. I repeat, when I drag my ADS button to right or left it won't follow it just go steady, and when I drag my camera to the right or left it just suddenly drag to the back. FIX PLEASE",1,0,1.6.33,2022-05-28 06:18:10,,,most_relevant,com.garena.game.codm
485020ca-934e-4652-81ac-a7db2dbde494,"TRINIDAD, GARI ALDO M.",https://play-lh.googleusercontent.com/a-/AOh14GjRD-kRYV_Z835CKidoXZ7K5c1-OiBunFispnzhVQ,"Its great and all, but suddenly when i open this game, an error 5027 pops up when im logging in to my account, i haven't been playing for 2 weeks now, cause i was waiting for the error to be fixed, but its still there.",1,0,1.6.33,2022-06-14 10:38:16,,,most_relevant,com.garena.game.codm
0d293f55-017a-4941-98f8-695eb56514a7,Jason Aboy,https://play-lh.googleusercontent.com/a-/AOh14GhAMz25dJx34_DY9p2SrNxmdAjK3DXF5N0jJlLM,"If only there's an option in the rating that has no star, that is my rating in this game! Like you have massive amount of size when it comes of updating, it's either 1 gigabytes plus or mb and it's really consuming not only our storage but for our load internet as well. Is there any by chance this game could allow to lessen the amount of storage?— so that it will not be stressful! & in addition, I don't experience high graphic so why too much storage that offer?",1,4,1.6.33,2022-05-27 06:52:41,,,most_relevant,com.garena.game.codm
57b959c5-296e-4a1a-8361-ce8fef15cdb1,Prince Eun Fiel,https://play-lh.googleusercontent.com/a-/AOh14GjN2Z2SoK_9edh_A443HKTpbCxfWQhJGmUMt310,"Since I first played the game it was fine then since the latest update my phone kept crashing,lagging,freezing and randomly having high ping 200ms even tho I have a good WiFi this affected my gameplay so much I kept getting deduction rank xp from 80xp to 120xp master V to Master IV in the next three matches it really frustrated me Please fix this I really enjoyed this game",1,0,1.6.33,2022-06-15 15:49:34,,,most_relevant,com.garena.game.codm
3a7afd73-e393-4337-a528-bdae10a0a5ad,Mixkee Calayan,https://play-lh.googleusercontent.com/a-/AOh14GhUEh9X1xorMmvyPL0Gd5PWUQTvb9qe87PF7H_Pneo,I played CODM since it was released and I really enjoyed it but lately the game has been lagging and quite sometime its bugging. Specifically when im playing BR. I hope you can fix the bugs and the cause of lagging.,1,1,1.6.33,2022-06-04 10:17:51,,,most_relevant,com.garena.game.codm
f68e68c6-1067-4e96-a841-502e0914d04d,Edwina Medina,https://play-lh.googleusercontent.com/a/AATXAJxDEZkZ9unP-Trdq4PjNJFBvCUMXv8fpnX-8zMv=mo,Please fix the controls of the game. I have been having great trouble trying to move around. Everytime I try to slide of jump of basicall move my joystick randomlly stops moving and it is very annoying. Pls fix this bug ASAP.,1,0,1.6.33,2022-06-15 06:31:48,,,most_relevant,com.garena.game.codm
cbfca394-02d4-4a9c-ab65-d625218d6961,Gar Philip Vasquez,https://play-lh.googleusercontent.com/a-/AOh14Gj93KK-XkT7ORhSq5MqzqrsZQMAq9M69MR5uRiS,"its so bad, the update is not good and even more worse than the last, like the game performance is no good and every time i played the game like the performance always drops, plz developers fix the game and focus on the performance so it can run smoothly in any device.",1,1,1.6.33,2022-06-03 09:10:27,,,most_relevant,com.garena.game.codm
200d6172-e7e3-48f0-b38c-d319a524eb11,Afterlife,https://play-lh.googleusercontent.com/a-/AOh14GjG_CV9f2UIGXuptxDTYi-GhbyFE6rf7GMRsvaN6A,"I've been recently experiencing a bug where I loose control. For example, I'm holding my joystick and moving forward, all of a sudden it will stop and I will loose control. It also happens when I'm aiming, firing. I will just suddenly loose control so I lose in every gunfights. This bug affects my performance, please fix this. And if you think my device has a problem, my device has 6gb ram. I'm not the only one who's experiencing this bug. I see a lot of ppl in social media also experiencing thi",1,48,1.6.32,2022-06-10 22:21:31,,,most_relevant,com.garena.game.codm
719a4ab1-0dae-4309-bd53-9b190ad23e33,Joy Jale Jauregui,https://play-lh.googleusercontent.com/a/AATXAJz5oFEbgVB3qT7H_ywX6_eT01kG7tLx_4OfdXIk=mo,"I should rate this season for 1 star, why's my gameplay after the update is in bug??? I can't move properly, at first i thought my phone was just unstable at the moment but then for how many hours of playing, it's just not good, it affects my gameplay, it affects my rank, i should have been in legendary in br this season because i thought the update was good.....",1,2,1.6.33,2022-05-30 22:21:19,,,most_relevant,com.garena.game.codm
517fb0ea-2f74-41f6-b174-f8b03e2ad46d,I am Elearn,https://play-lh.googleusercontent.com/a/AATXAJzwp9l2g0MkbtnSk2sSJyx4bJucx9CQ9mosnv9H=mo,Game keeps crashing when I updated the game.. I tried the clear cache thing and its not working..... I WOULD rate it 0 if there is a rating for that.. waste of data and time for all the download since the game is crashing and can't launch since I've updated the game,1,1,1.6.33,2022-05-29 15:13:20,,,most_relevant,com.garena.game.codm
50bc1c77-7416-40d0-9d6f-6f2087a1954b,Guest,https://play-lh.googleusercontent.com/a-/AOh14GjL4VgjeuxtWZ_bfO3TPFXP_qDVSQ3Fi2qCudPg,"Good game, just very buggy. I sometimes get disconnected for no reason from matches and get penalized. My device isnt laggy and my internet connection is good, it just kicks me for inactivity even if i play normally. Please fix this bug.",1,0,1.6.33,2022-06-11 02:13:01,,,most_relevant,com.garena.game.codm
cdb61cd7-10ad-4365-b0e0-71154a1d766c,Shin,https://play-lh.googleusercontent.com/a-/AOh14GibUNHbtzCLms82-j7NFy9AhBKeNxJwTQJ-a2blDQ,"There's this bug(?) that keep showing up, it says the game isn't released yet in my country even though I was just playing a while ago. It's been interfering my matches and it's annoying. Fix it",1,0,1.6.33,2022-06-13 15:09:24,,,most_relevant,com.garena.game.codm
c14c303c-a50b-4adc-98ce-0228603c785a,justine ballesteros,https://play-lh.googleusercontent.com/a-/AOh14Ggw_boZvFQPT7qd9ovPnlMAyRZ2MxtxDwh6MjNMPw,"The sounds suddenly disappear in the middle of the game and it's so hard because I rely so much from what hear. I always used earphones everytime play because with that, I can easily find my enemies even only listening on their footsteps. But now, even the commands of my character disappears and it really annoys me coz I get killed and I have no idea where the enemy is. I also experienced freeze screen where the screen stops in a short time. These bugs really affects my gameplay.",1,6452,1.6.32,2022-05-21 09:40:42,,,most_relevant,com.garena.game.codm
de533bd8-c77a-4c3b-9bfd-1b702db64bc3,Matt Garwynn Ramos,https://play-lh.googleusercontent.com/a-/AOh14GgNZeYp33uJloG8TdjR9SEa8iN6uY8WxavLzlZ7sg,"Bwhahaha, you trying hard to keep the players in your game, without knowing that your game is too very laggy now for low-medium end devices, and each update has a bug, no update that has a no bug bwhahaha, and we are experiencing lag spikes even our net has 50-100mbps. And the audio is vanishing and appearing and vanishing again until the end of the game. Goodluck Creators.",1,2,1.6.33,2022-06-07 03:56:53,,,most_relevant,com.garena.game.codm
a3270458-aa14-41f8-8e29-df1104d0e435,Ian Baldonado,https://play-lh.googleusercontent.com/a-/AOh14Gj8AY2IRL13WUlDkaoWey0HOZaFhJe0WyY5zeqabA,"Can you please update your game? There's too many bugs. Even the cheaters hacked our connection in order to win the game. Please don't reveal brand new season unless the bugs are fixed. You are just waiting for month-end to update. You have a power to update. You have a power to fix the bugs. We are your customers, the users. You must listen to us, especially bugs. You have to deal with it. Don't wait for the month-end to update or there might be worse than this and I don't want it to happened.",1,0,1.6.33,2022-06-14 14:13:40,,,most_relevant,com.garena.game.codm
5ae14b97-7c29-4f2f-a058-77950ce4be75,HX- SHADY,https://play-lh.googleusercontent.com/a-/AOh14GjaTjMlfFxNJJF9ohcw4OejvWs7jbZAg-tj0iPp,"Sometimes it just randomly turns upside down and it causes me to lose. Plus it's really, really unfair if your opponent is using pc. I think pc users and cp users should be isolated to avoid unfair gameplay. Pc users take advantage of how it is easy for them to shift and stab people with meeles. And I've been wondering why if i get MVP i get less exp's than winning im 3rd or 4th place. This is just stupid",1,0,1.6.33,2022-06-12 13:32:16,,,most_relevant,com.garena.game.codm
54426265-7c1b-43e3-bf69-95615644552e,Izak Nathan Cruz,https://play-lh.googleusercontent.com/a/AATXAJwp4LQ6iABzW91cXDTpD8RX3nEeZ4a1gbKIMfes=mo,"Season 5, another change in sensitivity lots of bugs, one of the bugs that i hate is swiping then suddenly stopping and another thing is the chat button is also getting in the way of swiping, the chats messages gets scrolled when touched i would really like if these gets fixed or else i think im gonna play apex for sure if it doesn't get fixed before the rank series start i better be quitting this game even though persi got nerfed out of all the sensitivity changes and bugs this season, ima quit",1,2,1.6.33,2022-05-30 07:54:16,,,most_relevant,com.garena.game.codm
